seriesId,seasonality,survey_name,measure_data_type,commerce_industry,commerce_sector,area,year,period,periodName,value
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2012,M06,June,12692
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2012,M05,May,12660
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2012,M04,April,12646
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2012,M03,March,12713
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2012,M02,February,12813
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2012,M01,January,12797
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2011,M12,December,13093
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2011,M11,November,13302
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2011,M10,October,13594
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2011,M09,September,13948
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2011,M08,August,13818
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2011,M07,July,13763
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2011,M06,June,13962
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2011,M05,May,13855
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2011,M04,April,13957
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2011,M03,March,13737
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2011,M02,February,13820
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2011,M01,January,14013
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2010,M12,December,14348
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2010,M11,November,15081
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2010,M10,October,14516
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2010,M09,September,14579
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2010,M08,August,14648
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2010,M07,July,14512
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2010,M06,June,14474
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2010,M05,May,14849
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2010,M04,April,15325
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2010,M03,March,15202
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2010,M02,February,15113
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2010,M01,January,15046
